Order_ID,Order_Date,Customer_ID,Age,Gender,State,Region,Category,Product_Name,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
ORD03652,2025-01-06,CUST1467,45.0,Male,Gujarat,West,Office Supplies,Pen,3,7999,10,21597.3,6282.04,Net Banking
ORD03653,2025-09-10,CUST1743,28.0,Male,Gujarat,West,Electronics,Phone,7,2499,5,16618.35,3171.12,UPI
ORD03654,2024-04-23,CUST1371,28.0,Female,West Bengal,East,Furniture,Chair,1,14999,20,11999.2,2741.13,UPI
ORD03655,2024-10-14,CUST1803,62.0,Male,Odisha,East,Office Supplies,Notebook,4,2499,15,8496.6,2286.07,Card
ORD03656,2025-02-04,CUST1605,65.0,Male,Karnataka,South,Furniture,Sofa,5,999,15,4245.75,721.0,Card
ORD03657,2024-04-08,CUST1760,18.0,Male,Karnataka,South,Furniture,Desk,3,199,20,477.6,12.26,UPI
ORD03658,2025-10-31,CUST1407,63.0,Male,Odisha,East,Office Supplies,Notebook,2,2499,5,4748.1,955.27,Net Banking
ORD03659,2025-02-04,CUST1448,42.0,Male,Delhi,North,Furniture,Desk,6,7999,0,47994.0,2942.7,Net Banking
ORD03660,2024-07-16,CUST1395,21.0,Male,Maharashtra,West,Office Supplies,Pen,6,7999,15,40794.9,11148.93,Cash
ORD03661,2024-07-01,CUST1334,35.0,Female,Tamil Nadu,South,Office Supplies,Pen,4,499,0,1996.0,332.51,Card
ORD03662,2025-04-19,CUST1839,31.0,Female,Punjab,North,Office Supplies,Pen,1,7999,15,6799.15,990.65,Card
ORD03663,2024-11-26,CUST1552,36.0,Female,Tamil Nadu,South,Electronics,Laptop,1,14999,0,14999.0,1544.24,UPI
ORD03664,2024-11-16,CUST1856,59.0,Female,Karnataka,South,Electronics,Phone,7,199,5,1323.35,258.78,Card
ORD03665,2024-01-06,CUST1291,36.0,Female,Maharashtra,West,Furniture,Desk,4,2499,10,8996.4,1514.42,Card
ORD03666,2025-06-26,CUST1590,19.0,Male,West Bengal,East,Electronics,Phone,8,199,5,1512.4,183.0,Net Banking
ORD03667,2025-10-07,CUST1814,21.0,Male,Gujarat,West,Furniture,Chair,4,199,0,796.0,49.53,Cash
ORD03668,2025-07-08,CUST1289,29.0,Female,Gujarat,West,Furniture,Desk,4,7999,20,25596.8,5661.49,Cash
ORD03669,2025-03-31,CUST1167,40.0,Female,Punjab,North,Electronics,Headphones,3,7999,10,21597.3,4846.87,UPI
ORD03670,2025-01-13,CUST1919,21.0,Male,Karnataka,South,Furniture,Sofa,3,7999,10,21597.3,-528.31,UPI
ORD03671,2025-04-30,CUST1688,40.0,Male,West Bengal,East,Furniture,Desk,2,199,15,338.3,48.55,Cash
ORD03672,2024-01-26,CUST1367,65.0,Male,Delhi,North,Office Supplies,Printer Paper,2,7999,10,14398.2,-277.49,Cash
ORD03673,2024-02-12,CUST1281,65.0,Female,Delhi,North,Electronics,Headphones,1,2499,10,2249.1,385.01,Card
ORD03674,2025-12-17,CUST1639,27.0,Female,Odisha,East,Office Supplies,Printer Paper,4,499,5,1896.2,218.99,Cash
ORD03675,2025-11-21,CUST1378,29.0,Male,Maharashtra,West,Office Supplies,Pen,4,199,20,636.8,176.7,Card
ORD03676,2024-06-01,CUST1308,25.0,Male,Maharashtra,West,Furniture,Desk,4,2499,0,9996.0,1035.87,Net Banking
ORD03677,2024-03-12,CUST1581,32.0,Female,Tamil Nadu,South,Office Supplies,Notebook,3,14999,10,40497.3,5561.12,Net Banking
ORD03678,2024-07-18,CUST1086,60.0,Female,West Bengal,East,Furniture,Desk,4,2499,10,8996.4,1684.99,Cash
ORD03679,2025-08-20,CUST1327,24.0,Female,Odisha,East,Furniture,Sofa,2,999,0,1998.0,427.48,Net Banking
ORD03680,2025-11-20,CUST1777,20.0,Male,Karnataka,South,Office Supplies,Pen,8,2499,5,18992.4,644.77,UPI
ORD03681,2024-09-02,CUST1106,60.0,Female,Punjab,North,Electronics,Laptop,4,499,20,1596.8,213.66,Card
ORD03682,2024-01-25,CUST1796,37.0,Male,Tamil Nadu,South,Electronics,Headphones,3,2499,0,7497.0,303.46,Net Banking
ORD03683,2025-02-02,CUST1043,65.0,Male,Gujarat,West,Office Supplies,Pen,8,199,15,1353.2,241.29,Net Banking
ORD03684,2024-01-30,CUST1365,31.0,Female,Odisha,East,Office Supplies,Printer Paper,7,2499,5,16618.35,1573.16,UPI
ORD03685,2025-09-15,CUST1816,55.0,Male,Delhi,North,Electronics,Laptop,1,7999,15,6799.15,-269.65,Cash
ORD03686,2025-02-09,CUST1141,24.0,Male,Gujarat,West,Electronics,Headphones,8,999,0,7992.0,1065.12,Net Banking
ORD03687,2025-07-11,CUST1970,54.0,Female,Tamil Nadu,South,Furniture,Sofa,3,7999,0,23997.0,6185.85,Card
ORD03688,2024-11-15,CUST1744,28.0,Female,Punjab,North,Furniture,Sofa,2,499,15,848.3,132.16,UPI
ORD03689,2025-11-24,CUST1460,56.0,Male,Odisha,East,Furniture,Sofa,1,2499,20,1999.2,443.19,UPI
ORD03690,2024-05-06,CUST1042,53.0,Male,West Bengal,East,Office Supplies,Printer Paper,8,7999,15,54393.2,-2559.97,UPI
ORD03691,2025-06-27,CUST1466,53.0,Male,West Bengal,East,Office Supplies,Printer Paper,6,14999,10,80994.6,3247.4,Cash
ORD03692,2025-04-13,CUST1937,65.0,Male,Karnataka,South,Furniture,Desk,6,7999,15,40794.9,11066.77,Net Banking
ORD03693,2025-03-08,CUST1720,45.0,Female,Delhi,North,Electronics,Laptop,2,14999,20,23998.4,4576.74,Cash
ORD03694,2024-01-25,CUST1543,49.0,Male,Punjab,North,Office Supplies,Printer Paper,8,14999,10,107992.8,3012.96,UPI
ORD03695,2025-06-22,CUST1540,49.0,Male,Maharashtra,West,Office Supplies,Pen,4,2499,0,9996.0,-56.45,Cash
ORD03696,2024-03-20,CUST1290,28.0,Male,Punjab,North,Furniture,Desk,2,499,15,848.3,17.05,Net Banking
ORD03697,2024-09-15,CUST1252,30.0,Male,Odisha,East,Electronics,Phone,8,7999,20,51193.6,2377.44,Net Banking
ORD03698,2025-03-21,CUST1138,20.0,Female,Tamil Nadu,South,Electronics,Headphones,1,999,20,799.2,93.63,Card
ORD03699,2025-04-04,CUST1301,44.0,Female,Gujarat,West,Office Supplies,Pen,5,199,0,995.0,65.89,UPI
ORD03700,2024-11-19,CUST1924,39.0,Female,Punjab,North,Office Supplies,Printer Paper,6,2499,10,13494.6,2306.15,UPI
ORD03701,2025-08-09,CUST1621,21.0,Female,Odisha,East,Office Supplies,Pen,7,2499,5,16618.35,2717.87,UPI
ORD03702,2024-04-11,CUST1321,34.0,Male,Tamil Nadu,South,Furniture,Sofa,5,199,15,845.75,154.92,UPI
ORD03703,2024-08-30,CUST1630,26.0,Male,Tamil Nadu,South,Office Supplies,Notebook,7,14999,20,83994.4,11252.31,Net Banking
ORD03704,2024-07-10,CUST1576,44.0,Female,Karnataka,South,Furniture,Sofa,5,2499,20,,2087.91,Card
ORD03705,2024-02-23,CUST1572,37.0,Male,Delhi,North,Furniture,Desk,6,2499,10,13494.6,2354.79,Net Banking
ORD03706,2025-01-09,CUST1004,59.0,Female,Punjab,North,Office Supplies,Notebook,7,499,15,2969.05,92.44,Card
ORD03707,2024-02-07,CUST1599,45.0,Male,Delhi,North,Electronics,Phone,7,999,15,5944.05,1027.39,Cash
ORD03708,2025-11-12,CUST1607,,Female,Delhi,North,Electronics,Laptop,2,2499,15,4248.3,316.36,Cash
ORD03709,2025-02-13,CUST1133,59.0,Female,West Bengal,East,Electronics,Laptop,2,2499,20,3998.4,1016.6,Cash
ORD03710,2025-11-21,CUST1563,54.0,Female,Karnataka,South,Office Supplies,Pen,3,14999,5,42747.15,2947.68,UPI
ORD03711,2025-02-13,CUST1583,24.0,Male,Punjab,North,Electronics,Laptop,2,2499,15,4248.3,342.97,Net Banking
ORD03712,2024-09-15,CUST1000,58.0,Male,Punjab,North,Electronics,Laptop,8,199,5,1512.4,278.48,Cash
ORD03713,2024-09-20,CUST1251,37.0,Female,Delhi,North,Furniture,Desk,3,499,15,1272.45,379.04,Net Banking
ORD03714,2024-10-18,CUST1511,49.0,Female,West Bengal,East,Furniture,Sofa,6,199,10,1074.6,312.28,Card
ORD03715,2024-07-15,CUST1734,53.0,Female,Punjab,North,Electronics,Laptop,6,14999,20,71995.2,18504.62,Cash
ORD03716,2025-11-20,CUST1352,38.0,Male,Odisha,East,Furniture,Sofa,3,199,10,537.3,109.22,UPI
ORD03717,2025-11-05,CUST1252,58.0,Male,Karnataka,South,Electronics,Phone,5,14999,5,71245.25,-3051.81,Net Banking
ORD03718,2024-05-28,CUST1607,62.0,Female,Gujarat,West,Furniture,Sofa,5,499,5,2370.25,525.0,Cash
ORD03719,2025-04-28,CUST1965,,Male,Gujarat,West,Furniture,Sofa,5,14999,0,74995.0,3991.78,Cash
ORD03720,2024-10-29,CUST1105,54.0,Male,Gujarat,West,Office Supplies,Pen,3,14999,20,35997.6,859.67,Net Banking
ORD03721,2024-06-26,CUST1628,50.0,Male,Maharashtra,West,Electronics,Laptop,8,7999,10,57592.8,2997.62,UPI
ORD03722,2025-03-09,CUST1364,50.0,Female,Punjab,North,Office Supplies,Pen,3,199,5,567.15,71.44,Net Banking
ORD03723,2025-04-25,CUST1577,54.0,Male,Delhi,North,Furniture,Sofa,2,199,10,358.2,62.73,Cash
ORD03724,2025-10-28,CUST1150,32.0,Female,West Bengal,East,Furniture,Sofa,6,2499,10,13494.6,3865.4,UPI
ORD03725,2024-01-21,CUST1424,59.0,Male,Odisha,East,Electronics,Headphones,8,14999,0,119992.0,15591.68,Card
ORD03726,2025-07-06,CUST1767,59.0,Female,Tamil Nadu,South,Office Supplies,Printer Paper,5,499,10,2245.5,620.96,Cash
ORD03727,2025-10-14,CUST1103,22.0,Male,Punjab,North,Electronics,Headphones,2,499,20,798.4,5.78,Net Banking
ORD03728,2025-05-22,CUST1998,53.0,Male,West Bengal,East,Electronics,Headphones,2,999,10,1798.2,75.35,Net Banking
ORD03729,2025-01-14,CUST1969,59.0,Male,Maharashtra,West,Furniture,Chair,6,199,15,1014.9,-41.82,Net Banking
ORD03730,2024-09-18,CUST1730,60.0,Male,Tamil Nadu,South,Office Supplies,Notebook,3,2499,15,6372.45,81.29,UPI
ORD03731,2024-09-18,CUST1756,49.0,Male,Gujarat,West,Furniture,Chair,1,2499,20,1999.2,267.59,Net Banking
ORD03732,2025-10-29,CUST1195,57.0,Female,Tamil Nadu,South,Office Supplies,Printer Paper,8,2499,10,17992.8,127.37,UPI
ORD03733,2025-11-26,CUST1825,55.0,Male,Maharashtra,West,Office Supplies,Pen,6,999,10,5394.6,-66.51,Cash
ORD03734,2025-03-05,CUST1822,,Male,Maharashtra,West,Office Supplies,Notebook,7,499,20,2794.4,-122.26,Cash
ORD03735,2025-01-04,CUST1658,39.0,Male,West Bengal,East,Furniture,Desk,8,7999,15,54393.2,15513.46,UPI
ORD03736,2025-05-21,CUST1337,42.0,Male,Karnataka,South,Office Supplies,Pen,4,199,5,756.2,131.88,Net Banking
ORD03737,2024-01-21,CUST1804,20.0,Male,Punjab,North,Furniture,Desk,1,499,0,499.0,115.23,Net Banking
ORD03738,2024-01-06,CUST1359,25.0,Male,Gujarat,West,Office Supplies,Printer Paper,6,7999,15,40794.9,-1234.44,Cash
ORD03739,2024-12-04,CUST1921,31.0,Female,Karnataka,South,Office Supplies,Pen,4,199,20,636.8,124.22,Net Banking
ORD03740,2025-12-01,CUST1171,63.0,Female,Karnataka,South,Office Supplies,Printer Paper,8,14999,20,95993.6,25668.9,Cash
ORD03741,2024-12-22,CUST1167,60.0,Female,Maharashtra,West,Electronics,Phone,8,999,5,7592.4,-143.52,UPI
ORD03742,2024-04-09,CUST1317,59.0,Female,Maharashtra,West,Office Supplies,Notebook,8,999,15,6793.2,1093.07,Cash
ORD03743,2025-11-25,CUST1588,59.0,Female,West Bengal,East,Office Supplies,Printer Paper,7,14999,10,94493.7,5712.23,UPI
ORD03744,2025-04-02,CUST1963,60.0,Male,West Bengal,East,Office Supplies,Pen,1,7999,5,7599.05,1659.79,Cash
ORD03745,2025-03-31,CUST1060,38.0,Male,Maharashtra,West,Office Supplies,Printer Paper,7,7999,10,50393.7,-2421.98,UPI
ORD03746,2025-03-20,CUST1463,26.0,Male,West Bengal,East,Office Supplies,Notebook,1,499,0,499.0,89.1,Net Banking
ORD03747,2024-03-20,CUST1634,44.0,Female,West Bengal,East,Furniture,Desk,6,2499,15,12744.9,3606.07,Net Banking
ORD03748,2024-01-02,CUST1787,23.0,Male,Maharashtra,West,Electronics,Headphones,6,199,10,1074.6,34.5,UPI
ORD03749,2025-03-05,CUST1864,59.0,Female,Gujarat,West,Furniture,Desk,7,14999,10,94493.7,10536.36,Cash
ORD03750,2024-03-01,CUST1345,18.0,Female,Maharashtra,West,Office Supplies,Notebook,8,2499,10,17992.8,-373.24,Cash
ORD03751,2025-03-12,CUST1779,62.0,Male,Delhi,North,Electronics,Laptop,1,7999,10,7199.1,1885.59,Card
ORD03752,2024-12-08,CUST1225,47.0,Male,Odisha,East,Office Supplies,Notebook,7,199,15,1184.05,334.81,Card
ORD03753,2025-03-03,CUST1152,55.0,Male,West Bengal,East,Furniture,Chair,1,2499,20,1999.2,-50.77,Card
ORD03754,2024-05-04,CUST1406,56.0,Male,Maharashtra,West,Furniture,Chair,8,199,0,1592.0,161.02,UPI
ORD03755,2025-11-03,CUST1860,54.0,Female,Gujarat,West,Electronics,Phone,1,999,0,999.0,-8.12,Net Banking
ORD03756,2025-09-28,CUST1396,61.0,Male,Maharashtra,West,Electronics,Headphones,5,2499,15,10620.75,-411.05,Net Banking
ORD03757,2025-06-09,CUST1685,49.0,Female,Odisha,East,Electronics,Laptop,3,7999,20,19197.6,511.53,Net Banking
ORD03758,2025-06-27,CUST1758,43.0,Female,Maharashtra,West,Furniture,Chair,8,999,20,6393.6,582.74,UPI
ORD03759,2025-03-26,CUST1066,38.0,Female,Gujarat,West,Office Supplies,Notebook,4,199,0,796.0,118.97,Net Banking
ORD03760,2024-06-04,CUST1744,60.0,Male,Odisha,East,Electronics,Laptop,4,499,15,1696.6,183.77,Card
ORD03761,2025-07-01,CUST1186,36.0,Female,Odisha,East,Furniture,Sofa,2,999,0,1998.0,274.72,Cash
ORD03762,2025-11-17,CUST1655,28.0,Male,Delhi,North,Furniture,Chair,7,999,0,6993.0,1040.31,Card
ORD03763,2024-04-30,CUST1903,59.0,Male,Odisha,East,Office Supplies,Notebook,8,7999,0,63992.0,14635.44,Cash
ORD03764,2025-03-26,CUST1608,21.0,Female,Delhi,North,Office Supplies,Notebook,7,7999,0,55993.0,-2283.58,Net Banking
ORD03765,2024-04-10,CUST1619,32.0,Female,Odisha,East,Office Supplies,Pen,1,999,20,799.2,-21.8,UPI
ORD03766,2025-07-01,CUST1610,21.0,Male,Maharashtra,West,Office Supplies,Printer Paper,2,7999,5,15198.1,1548.77,Net Banking
ORD03767,2025-10-16,CUST1436,64.0,Female,Punjab,North,Office Supplies,Notebook,5,999,0,4995.0,500.07,Card
ORD03768,2024-01-03,CUST1419,48.0,Male,Punjab,North,Furniture,Sofa,3,7999,10,21597.3,153.71,Card
ORD03769,2025-10-25,CUST1491,49.0,Female,Odisha,East,Office Supplies,Notebook,5,14999,0,74995.0,2942.12,Net Banking
ORD03770,2024-03-07,CUST1764,51.0,Female,Tamil Nadu,South,Electronics,Laptop,4,199,5,756.2,-15.71,Card
ORD03771,2025-09-17,CUST1311,58.0,Female,Gujarat,West,Office Supplies,Printer Paper,7,499,5,3318.35,631.12,Net Banking
ORD03772,2025-01-06,CUST1077,56.0,Male,West Bengal,East,Office Supplies,Pen,6,7999,5,45594.3,611.07,Card
ORD03773,2024-05-28,CUST1453,49.0,Female,Delhi,North,Furniture,Chair,4,999,20,3196.8,774.49,Card
ORD03774,2025-11-05,CUST1761,41.0,Female,Odisha,East,Office Supplies,Notebook,7,7999,5,53193.35,1711.54,Cash
ORD03775,2024-01-05,CUST1120,25.0,Female,Tamil Nadu,South,Furniture,Sofa,3,199,5,567.15,75.38,Cash
ORD03776,2024-04-15,CUST1215,57.0,Female,Gujarat,West,Office Supplies,Pen,2,14999,10,26998.2,6871.94,Cash
ORD03777,2025-09-16,CUST1506,33.0,Male,Karnataka,South,Electronics,Phone,6,199,20,955.2,205.69,Net Banking
ORD03778,2025-12-16,CUST1148,24.0,Male,West Bengal,East,Furniture,Chair,4,499,10,1796.4,57.76,Cash
ORD03779,2024-08-16,CUST1382,19.0,Male,Gujarat,West,Furniture,Desk,3,7999,0,23997.0,2922.62,Net Banking
ORD03780,2024-10-26,CUST1042,48.0,Male,Odisha,East,Furniture,Sofa,1,999,20,799.2,7.79,Net Banking
ORD03781,2025-04-07,CUST1023,45.0,Male,Tamil Nadu,South,Office Supplies,Pen,8,14999,5,113992.4,17302.8,Cash
ORD03782,2025-11-23,CUST1139,44.0,Male,Maharashtra,West,Furniture,Chair,1,999,10,899.1,124.5,UPI
ORD03783,2024-05-18,CUST1651,46.0,Male,Punjab,North,Furniture,Desk,1,199,0,199.0,15.83,UPI
ORD03784,2025-07-11,CUST1521,62.0,Female,West Bengal,East,Furniture,Desk,8,999,15,6793.2,1684.13,UPI
ORD03785,2025-12-07,CUST1994,39.0,Male,Maharashtra,West,Electronics,Phone,8,199,20,1273.6,-49.85,UPI
ORD03786,2024-12-04,CUST1463,62.0,Female,Delhi,North,Office Supplies,Notebook,4,14999,20,47996.8,4157.54,UPI
ORD03787,2025-01-27,CUST1158,28.0,Male,Gujarat,West,Furniture,Desk,6,199,5,1134.3,191.91,Card
ORD03788,2025-01-30,CUST1124,31.0,Male,Tamil Nadu,South,Furniture,Desk,5,499,20,1996.0,295.45,Net Banking
ORD03789,2024-07-26,CUST1619,56.0,Female,Punjab,North,Electronics,Headphones,7,7999,20,44794.4,10262.67,Cash
ORD03790,2024-03-13,CUST1390,27.0,Female,Delhi,North,Furniture,Sofa,4,7999,5,30396.2,5037.36,Card
ORD03791,2024-04-18,CUST1768,21.0,Male,West Bengal,East,Furniture,Sofa,6,14999,15,76494.9,17459.76,Net Banking
ORD03792,2024-11-19,CUST1641,20.0,Female,Karnataka,South,Furniture,Desk,6,14999,15,76494.9,20616.94,Cash
ORD03793,2025-08-19,CUST1691,18.0,Female,Delhi,North,Electronics,Phone,3,7999,20,19197.6,2710.79,Card
ORD03794,2024-07-28,CUST1720,43.0,Male,Delhi,North,Electronics,Phone,2,999,20,1598.4,336.61,UPI
ORD03795,2024-10-05,CUST1214,49.0,Male,Maharashtra,West,Office Supplies,Printer Paper,6,7999,20,38395.2,1926.34,Card
ORD03796,2025-07-26,CUST1800,32.0,Male,Karnataka,South,Furniture,Sofa,8,2499,15,16993.2,413.7,Card
ORD03797,2025-08-28,CUST1480,54.0,Female,Punjab,North,Electronics,Headphones,5,14999,5,71245.25,-2398.83,Cash
ORD03798,2025-06-22,CUST1868,65.0,Female,Gujarat,West,Electronics,Laptop,2,7999,0,15998.0,-431.99,Cash
ORD03799,2025-01-30,CUST1365,57.0,Female,Maharashtra,West,Office Supplies,Notebook,4,199,0,796.0,4.63,Cash
ORD03800,2024-03-14,CUST1501,51.0,Male,Maharashtra,West,Electronics,Laptop,3,14999,5,42747.15,-538.15,Net Banking
ORD03801,2025-06-22,CUST1557,53.0,Male,Punjab,North,Electronics,Headphones,4,499,15,1696.6,423.48,Card
ORD03802,2024-12-18,CUST1133,47.0,Male,West Bengal,East,Electronics,Phone,4,199,10,716.4,-6.65,Net Banking
ORD03803,2024-01-20,CUST1996,22.0,Female,Delhi,North,Electronics,Headphones,6,499,0,2994.0,829.23,UPI
ORD03804,2024-01-19,CUST1076,31.0,Female,West Bengal,East,Electronics,Phone,3,499,5,1422.15,199.28,Card
ORD03805,2024-10-10,CUST1397,57.0,Female,Karnataka,South,Office Supplies,Printer Paper,2,7999,10,14398.2,-695.29,Card
ORD03806,2025-10-09,CUST1760,36.0,Female,Tamil Nadu,South,Electronics,Phone,8,499,15,3393.2,16.46,Card
ORD03807,2025-01-06,CUST1027,25.0,Female,Punjab,North,Office Supplies,Notebook,6,499,5,2844.3,814.06,UPI
ORD03808,2024-05-02,CUST1496,33.0,Male,Maharashtra,West,Furniture,Chair,1,999,20,799.2,36.15,Cash
ORD03809,2025-02-09,CUST1453,30.0,Male,Punjab,North,Electronics,Laptop,4,14999,5,56996.2,-2264.95,UPI
ORD03810,2025-10-08,CUST1696,44.0,Female,West Bengal,East,Furniture,Desk,2,14999,5,28498.1,1946.1,Cash
ORD03811,2025-06-13,CUST1978,41.0,Female,Karnataka,South,Office Supplies,Notebook,4,2499,5,9496.2,1721.92,Cash
ORD03812,2024-01-29,CUST1814,53.0,Female,Karnataka,South,Office Supplies,Notebook,6,7999,0,47994.0,9402.01,Card
ORD03813,2024-11-13,CUST1440,51.0,Male,Maharashtra,West,Office Supplies,Pen,8,999,0,7992.0,-140.8,Card
ORD03814,2025-10-10,CUST1925,41.0,Female,Odisha,East,Furniture,Chair,1,499,20,399.2,15.76,Cash
ORD03815,2025-10-23,CUST1936,56.0,Male,Gujarat,West,Office Supplies,Notebook,1,199,20,159.2,-2.08,UPI
ORD03816,2025-07-14,CUST1953,56.0,Male,Karnataka,South,Electronics,Laptop,7,999,0,6993.0,1118.99,Net Banking
ORD03817,2025-08-15,CUST1947,28.0,Female,Delhi,North,Furniture,Desk,1,2499,10,2249.1,-18.01,Net Banking
ORD03818,2025-11-08,CUST1148,61.0,Female,Gujarat,West,Electronics,Phone,7,199,15,1184.05,209.13,UPI
ORD03819,2024-01-04,CUST1263,53.0,Female,Gujarat,West,Furniture,Sofa,8,499,0,3992.0,-0.94,Card
ORD03820,2024-10-29,CUST1090,34.0,Female,Delhi,North,Furniture,Sofa,6,499,10,2694.6,325.4,UPI
ORD03821,2024-10-30,CUST1372,55.0,Female,Maharashtra,West,Office Supplies,Printer Paper,8,999,10,7192.8,188.88,Cash
ORD03822,2025-04-26,CUST1200,38.0,Female,Delhi,North,Electronics,Laptop,1,2499,20,1999.2,145.01,Cash
ORD03823,2024-02-08,CUST1976,57.0,Male,Tamil Nadu,South,Office Supplies,Notebook,5,499,15,2120.75,360.99,UPI
ORD03824,2025-03-28,CUST1042,27.0,Male,Odisha,East,Electronics,Headphones,2,999,15,1698.3,310.37,Net Banking
ORD03825,2024-06-26,CUST1371,28.0,Female,Punjab,North,Furniture,Chair,8,199,15,1353.2,-61.62,Cash
ORD03826,2024-07-10,CUST1559,19.0,Female,Karnataka,South,Electronics,Phone,2,2499,15,4248.3,64.86,Cash
ORD03827,2025-04-04,CUST1628,20.0,Female,Punjab,North,Furniture,Desk,1,199,15,169.15,6.18,Cash
ORD03828,2025-09-25,CUST1645,24.0,Male,Karnataka,South,Furniture,Chair,4,499,20,1596.8,335.35,UPI
ORD03829,2024-10-11,CUST1738,44.0,Female,Gujarat,West,Furniture,Chair,3,199,15,507.45,25.23,Net Banking
ORD03830,2025-07-22,CUST1267,40.0,Male,Odisha,East,Office Supplies,Pen,7,499,10,3143.7,831.94,Card
ORD03831,2025-08-17,CUST1592,28.0,Female,West Bengal,East,Office Supplies,Printer Paper,3,999,15,2547.45,659.73,Card
ORD03832,2025-11-23,CUST1878,27.0,Female,Delhi,North,Office Supplies,Pen,6,199,10,1074.6,35.94,Cash
ORD03833,2024-05-05,CUST1881,54.0,Male,Karnataka,South,Electronics,Laptop,7,999,20,5594.4,-49.02,Cash
ORD03834,2025-05-15,CUST1224,18.0,Male,Karnataka,South,Office Supplies,Notebook,6,499,0,2994.0,867.56,Card
ORD03835,2025-02-15,CUST1606,27.0,Male,Tamil Nadu,South,Electronics,Laptop,7,14999,15,89244.05,10028.48,Card
ORD03836,2024-12-28,CUST1496,36.0,Female,Punjab,North,Electronics,Phone,2,7999,15,13598.3,-513.32,Cash
ORD03837,2025-03-20,CUST1482,31.0,Female,West Bengal,East,Furniture,Sofa,2,999,5,1898.1,243.8,UPI
ORD03838,2025-09-05,CUST1936,47.0,Male,Punjab,North,Office Supplies,Pen,7,2499,15,14869.05,2422.16,Net Banking
ORD03839,2024-08-21,CUST1500,20.0,Male,Tamil Nadu,South,Electronics,Laptop,8,499,5,3792.4,1088.99,Card
ORD03840,2024-09-28,CUST1064,61.0,Male,Punjab,North,Furniture,Desk,6,14999,0,89994.0,24601.85,Cash
ORD03841,2025-03-30,CUST1393,62.0,Male,Karnataka,South,Furniture,Desk,4,499,20,1596.8,356.18,Net Banking
ORD03842,2024-01-08,CUST1163,61.0,Female,Punjab,North,Office Supplies,Printer Paper,2,7999,0,15998.0,1836.2,UPI
ORD03843,2025-06-30,CUST1046,22.0,Male,Tamil Nadu,South,Office Supplies,Notebook,8,999,5,7592.4,849.39,Card
ORD03844,2025-03-23,CUST1767,53.0,Male,West Bengal,East,Furniture,Chair,4,999,15,3396.6,681.06,Net Banking
ORD03845,2024-06-23,CUST1025,46.0,Male,Delhi,North,Electronics,Headphones,5,2499,15,10620.75,2908.18,Cash
ORD03846,2024-11-27,CUST1954,40.0,Female,Gujarat,West,Electronics,Headphones,6,999,0,5994.0,288.91,Cash
ORD03847,2025-08-29,CUST1180,43.0,Female,Maharashtra,West,Electronics,Headphones,2,2499,20,3998.4,547.09,UPI
ORD03848,2024-05-07,CUST1305,53.0,Female,Maharashtra,West,Electronics,Headphones,5,499,20,1996.0,35.97,Net Banking
ORD03849,2025-11-25,CUST1811,34.0,Male,Punjab,North,Furniture,Desk,1,7999,20,6399.2,1848.04,Card
ORD03850,2025-03-18,CUST1067,47.0,Male,Tamil Nadu,South,Furniture,Desk,3,7999,20,19197.6,4292.81,Cash
ORD03851,2025-07-31,CUST1199,62.0,Male,Maharashtra,West,Office Supplies,Pen,4,2499,5,9496.2,-214.92,Card
ORD03852,2024-01-07,CUST1665,32.0,Male,Tamil Nadu,South,Electronics,Laptop,4,7999,0,31996.0,1821.7,UPI
ORD03853,2025-08-17,CUST1189,64.0,Female,West Bengal,East,Office Supplies,Notebook,7,999,15,5944.05,560.8,UPI
ORD03854,2024-06-14,CUST1650,49.0,Male,Maharashtra,West,Electronics,Laptop,8,14999,5,113992.4,29731.28,Card
ORD03855,2024-02-04,CUST1954,29.0,Male,Odisha,East,Electronics,Headphones,3,999,20,2397.6,329.01,UPI
ORD03856,2024-11-14,CUST1074,64.0,Female,Gujarat,West,Electronics,Phone,1,14999,5,14249.05,506.17,Net Banking
ORD03857,2025-04-28,CUST1163,44.0,Female,Maharashtra,West,Electronics,Headphones,8,999,20,6393.6,1904.87,Card
ORD03858,2025-07-03,CUST1076,29.0,Male,Punjab,North,Office Supplies,Notebook,4,7999,0,31996.0,3075.04,Net Banking
ORD03859,2024-07-07,CUST1806,46.0,Male,Tamil Nadu,South,Office Supplies,Printer Paper,4,199,20,636.8,167.14,Cash
ORD03860,2024-06-01,CUST1248,29.0,Male,Gujarat,West,Electronics,Headphones,6,499,15,2544.9,398.33,Net Banking
ORD03861,2025-11-19,CUST1851,28.0,Male,Tamil Nadu,South,Office Supplies,Pen,2,14999,0,29998.0,2076.8,Card
ORD03862,2025-05-18,CUST1038,23.0,Female,Gujarat,West,Office Supplies,Notebook,2,14999,20,23998.4,1147.21,Card
ORD03863,2025-07-29,CUST1206,44.0,Male,Karnataka,South,Furniture,Desk,8,199,5,1512.4,-55.96,Cash
ORD03864,2025-07-11,CUST1662,53.0,Female,Gujarat,West,Office Supplies,Pen,7,499,5,3318.35,782.13,Card
ORD03865,2024-07-11,CUST1625,59.0,Female,Maharashtra,West,Electronics,Phone,8,2499,0,19992.0,3922.91,Card
ORD03866,2024-10-25,CUST1076,62.0,Female,Tamil Nadu,South,Office Supplies,Printer Paper,1,2499,10,2249.1,495.73,Cash
